name,sportId,typeId,marketName,type,enabled,minOdds,maxOdds,addedSpread,primaryBookmaker,secondaryBookmaker,percentageDiffForLines
CFL,9520,0,Moneyline,Moneyline,true,0.95,0.05,1,,,
CFL,9520,10001,Point Spread,Spread,true,0.8,0.2,1,,,
CFL,9520,10002,Total Points,Total,true,0.8,0.2,1,,,
CFL,9520,10017,Team Total,Total,true,0.8,0.2,1,,,
CFL,9520,10018,Team Total,Total,true,0.8,0.2,1,,,
CFL,9520,10031,1st Quarter Total Points,Total,true,0.95,0.05,1,,,
CFL,9520,10032,2nd Quarter Total Points,Total,true,0.95,0.05,1,,,
CFL,9520,10033,3rd Quarter Total Points,Total,true,0.95,0.05,1,,,
CFL,9520,10034,4th Quarter Total Points,Total,true,0.95,0.05,1,,,
CFL,9520,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,1,,,
CFL,9520,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,1,,,
CFL,9520,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,1,,,
CFL,9520,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,1,,,
CFL,9520,10071,1st Half Point Spread,Spread,true,0.95,0.05,1,,,
CFL,9520,10072,2nd Half Point Spread,Spread,true,0.95,0.05,1,,,
CFL,9520,10061,1st Half Total Points,Total,true,0.95,0.05,1,,,
CFL,9520,10062,2nd Half Total Points,Total,true,0.95,0.05,1,,,
CFL,9520,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,1,,,
CFL,9520,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,1,,,
CFL,9520,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,1,,,
CFL,9520,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,1,,,
CFL,9520,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,1,,,
CFL,9520,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,1,,,
CFL,9520,10111,1st Quarter Team Total,Total,true,0.95,0.05,1,,,
CFL,9520,10112,1st Quarter Team Total,Total,true,0.95,0.05,1,,,
CFL,9520,10211,2nd Quarter Team Total,Total,true,0.95,0.05,1,,,
CFL,9520,10212,2nd Quarter Team Total,Total,true,0.95,0.05,1,,,
CFL,9520,10311,3rd Quarter Team Total,Total,true,0.95,0.05,1,,,
CFL,9520,10312,3rd Quarter Team Total,Total,true,0.95,0.05,1,,,
CFL,9520,10411,4th Quarter Team Total,Total,true,0.95,0.05,1,,,
CFL,9520,10412,4th Quarter Team Total,Total,true,0.95,0.05,1,,,
UFL,9521,0,Moneyline,Moneyline,true,0.95,0.05,1,,,
UFL,9521,10001,Point Spread,Spread,true,0.8,0.2,1,,,
UFL,9521,10002,Total Points,Total,true,0.8,0.2,1,,,
CZECH_TT_CUP_MEN,8911,0,Moneyline,Moneyline,false,0.95,0.05,4,,,
CZECH_TT_LIGA_PRO_MEN,8912,0,Moneyline,Moneyline,false,0.95,0.05,4,,,
POLAND_TT_ELITE_SERIES_MEN,8913,0,Moneyline,Moneyline,false,0.95,0.05,4,,,
WTT_MEN,8914,0,Moneyline,Moneyline,false,0.95,0.05,4,,,
England - Premier League Darts,20320,0,Moneyline,Moneyline,true,0.95,0.05,1,,,
England - Premier League Darts,20320,10001,Leg Handicap,Spread,true,0.95,0.05,1,,,
England - Premier League Darts,20320,10002,Total Legs,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10013,Set Handicap,Spread,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10014,Total Sets,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10021,1st Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10022,2nd Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10023,3rd Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10024,4th Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10025,5th Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10041,1st Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10042,2nd Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10043,3rd Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10044,4th Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10045,5th Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10031,1st Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10032,2nd Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10033,3rd Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10034,4th Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10035,5th Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10111,1st Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10112,1st Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10211,2nd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10212,2nd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10311,3rd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10312,3rd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10411,4th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10412,4th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10511,5th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League Women,20421,10512,5th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10013,Set Handicap,Spread,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10014,Total Sets,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10021,1st Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10022,2nd Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10023,3rd Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10024,4th Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10025,5th Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10041,1st Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10042,2nd Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10043,3rd Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10044,4th Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10045,5th Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10031,1st Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10032,2nd Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10033,3rd Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10034,4th Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10035,5th Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10111,1st Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10112,1st Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10211,2nd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10212,2nd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10311,3rd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10312,3rd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10411,4th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10412,4th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10511,5th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship Women,20440,10512,5th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10013,Set Handicap,Spread,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10014,Total Sets,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10021,1st Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10022,2nd Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10023,3rd Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10024,4th Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10025,5th Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10041,1st Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10042,2nd Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10043,3rd Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10044,4th Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10045,5th Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10031,1st Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10032,2nd Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10033,3rd Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10034,4th Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10035,5th Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10111,1st Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10112,1st Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10211,2nd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10212,2nd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10311,3rd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10312,3rd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10411,4th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10412,4th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10511,5th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - World Championship,20441,10512,5th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10013,Set Handicap,Spread,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10014,Total Sets,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10021,1st Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10022,2nd Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10023,3rd Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10024,4th Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10025,5th Set Moneyline,Moneyline,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10041,1st Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10042,2nd Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10043,3rd Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10044,4th Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10045,5th Set Point Spread,Spread,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10031,1st Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10032,2nd Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10033,3rd Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10034,4th Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10035,5th Set Total Points,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10111,1st Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10112,1st Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10211,2nd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10212,2nd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10311,3rd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10312,3rd Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10411,4th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10412,4th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10511,5th Set Team Total,Total,true,0.95,0.05,2,,,
FIVB - Nations League,20420,10512,5th Set Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10001,Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10002,Total Points,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10017,Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10018,Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10031,1st Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10032,2nd Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10033,3rd Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10034,4th Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10071,1st Half Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10072,2nd Half Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10061,1st Half Total Points,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10062,2nd Half Total Points,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - Eurobasket Women,20220,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - Eurobasket Women,20220,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - Eurobasket Women,20220,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - Eurobasket Women,20220,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - Eurobasket Women,20220,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - Eurobasket Women,20220,10111,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10112,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10211,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10212,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10311,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10312,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10411,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - Eurobasket Women,20220,10412,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10001,Point Spread,Spread,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10002,Total Points,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10017,Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10018,Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10031,1st Quarter Total Points,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10032,2nd Quarter Total Points,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10033,3rd Quarter Total Points,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10034,4th Quarter Total Points,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10071,1st Half Point Spread,Spread,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10072,2nd Half Point Spread,Spread,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10061,1st Half Total Points,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10062,2nd Half Total Points,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
Philippines - Phillipine Cup,20221,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
Philippines - Phillipine Cup,20221,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
Philippines - Phillipine Cup,20221,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
Philippines - Phillipine Cup,20221,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,2,,,
Philippines - Phillipine Cup,20221,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,2,,,
Philippines - Phillipine Cup,20221,10111,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10112,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10211,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10212,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10311,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10312,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10411,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
Philippines - Phillipine Cup,20221,10412,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10001,Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10002,Total Points,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10017,Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10018,Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10031,1st Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10032,2nd Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10033,3rd Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10034,4th Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10071,1st Half Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10072,2nd Half Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10061,1st Half Total Points,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10062,2nd Half Total Points,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - World Cup U19,20222,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - World Cup U19,20222,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - World Cup U19,20222,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - World Cup U19,20222,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - World Cup U19,20222,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - World Cup U19,20222,10111,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10112,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10211,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10212,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10311,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10312,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10411,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - World Cup U19,20222,10412,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
FINA_WORLD_CHAMPIONSHIP_WATERPOLO,20870,0,Moneyline,Moneyline,true,0.95,0.05,1,,,
FINA_WORLD_CHAMPIONSHIP_WATERPOLO,20870,10001,Point Spread,Spread,true,0.95,0.05,1,,,
FINA_WORLD_CHAMPIONSHIP_WATERPOLO,20870,10002,Total Points,Total,true,0.95,0.05,1,,,
NATIONAL_LACROSSE_LEAGUE,20310,0,Moneyline,Moneyline,true,0.95,0.05,1,,,
NATIONAL_LACROSSE_LEAGUE,20310,10001,Point Spread,Spread,true,0.95,0.05,1,,,
NATIONAL_LACROSSE_LEAGUE,20310,10002,Total Points,Total,true,0.95,0.05,1,,,
PREMIER_LACROSSE_LEAGUE,20311,0,Moneyline,Moneyline,true,0.95,0.05,1,,,
PREMIER_LACROSSE_LEAGUE,20311,10001,Point Spread,Spread,true,0.95,0.05,1,,,
PREMIER_LACROSSE_LEAGUE,20311,10002,Total Points,Total,true,0.95,0.05,1,,,
FIBA - EuroBasket,20224,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10001,Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10002,Total Points,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10017,Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10018,Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10031,1st Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10032,2nd Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10033,3rd Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10034,4th Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10071,1st Half Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10072,2nd Half Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10061,1st Half Total Points,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10062,2nd Half Total Points,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - EuroBasket,20224,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - EuroBasket,20224,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - EuroBasket,20224,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - EuroBasket,20224,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - EuroBasket,20224,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - EuroBasket,20224,10111,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10112,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10211,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10212,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10311,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10312,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10411,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - EuroBasket,20224,10412,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10001,Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10002,Total Points,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10017,Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10018,Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10031,1st Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10032,2nd Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10033,3rd Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10034,4th Quarter Total Points,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10071,1st Half Point Spread,Spread,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10072,2nd Half Point Spread,Spread,true,0.95,0.05,2,,,
