name,sportId,typeId,marketName,type,enabled,minOdds,maxOdds,addedSpread,primaryBookmaker,secondaryBookmaker
Primeira Liga,61,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Primeira Liga,61,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
Primeira Liga,61,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Primeira Liga,61,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Primeira Liga,61,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Eredivisie,57,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Eredivisie,57,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Eredivisie,57,10002,Total Goals,Total,true,0.95,0.05,0,,
Eredivisie,57,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Eredivisie,57,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Eredivisie,57,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Eredivisie,57,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Eredivisie,57,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Eredivisie,57,10017,Team Total,Total,true,0.95,0.05,0,,
Eredivisie,57,10018,Team Total,Total,true,0.95,0.05,0,,
Eredivisie,57,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Eredivisie,57,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Eredivisie,57,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Eredivisie,57,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Eredivisie,57,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Eredivisie,57,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Eredivisie,57,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Eredivisie,57,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Eredivisie,57,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Eredivisie,57,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Eredivisie,57,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Eredivisie,57,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Eredivisie,57,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Eredivisie,57,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Eredivisie,57,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Eredivisie,57,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Eredivisie,57,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Eredivisie,57,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Eredivisie,57,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Eredivisie,57,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Eredivisie,57,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Eredivisie,57,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Eredivisie,57,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Eredivisie,57,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Eredivisie,57,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
Eredivisie,57,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Eredivisie,57,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Eredivisie,57,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Copa Libertadores,45,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Copa Libertadores,45,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Copa Libertadores,45,10002,Total Goals,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Copa Libertadores,45,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Copa Libertadores,45,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Copa Libertadores,45,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Copa Libertadores,45,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Copa Libertadores,45,10017,Team Total,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10018,Team Total,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Copa Libertadores,45,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Copa Libertadores,45,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Copa Libertadores,45,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Copa Libertadores,45,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Copa Libertadores,45,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Copa Libertadores,45,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Copa Libertadores,45,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Copa Libertadores,45,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Copa Libertadores,45,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Copa Libertadores,45,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Copa Libertadores,45,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Copa Libertadores,45,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Copa Libertadores,45,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Copa Libertadores,45,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Copa Libertadores,45,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Copa Libertadores,45,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Copa Libertadores,45,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Copa Libertadores,45,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Copa Libertadores,45,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
Copa Libertadores,45,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Copa Libertadores,45,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Copa Libertadores,45,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
J1 League,19,0,Moneyline,Moneyline,true,0.95,0.05,0,,
J1 League,19,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
J1 League,19,10002,Total Goals,Total,true,0.95,0.05,0,,
J1 League,19,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
J1 League,19,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
J1 League,19,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
J1 League,19,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
J1 League,19,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
J1 League,19,10017,Team Total,Total,true,0.95,0.05,0,,
J1 League,19,10018,Team Total,Total,true,0.95,0.05,0,,
J1 League,19,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
J1 League,19,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
J1 League,19,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
J1 League,19,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
J1 League,19,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
J1 League,19,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
J1 League,19,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
J1 League,19,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
J1 League,19,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
J1 League,19,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
J1 League,19,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
J1 League,19,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
J1 League,19,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
J1 League,19,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
J1 League,19,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
J1 League,19,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
J1 League,19,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
J1 League,19,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
J1 League,19,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
J1 League,19,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
J1 League,19,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
J1 League,19,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
J1 League,19,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
J1 League,19,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
J1 League,19,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
J1 League,19,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
J1 League,19,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
J1 League,19,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
England - League 1,20126,0,Moneyline,Moneyline,true,0.95,0.05,0,,
England - League 1,20126,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
England - League 1,20126,10002,Total Goals,Total,true,0.95,0.05,0,,
England - League 1,20126,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
England - League 1,20126,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
England - League 1,20126,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
England - League 1,20126,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
England - League 1,20126,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
England - League 1,20126,10017,Team Total,Total,true,0.95,0.05,0,,
England - League 1,20126,10018,Team Total,Total,true,0.95,0.05,0,,
England - League 1,20126,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
England - League 1,20126,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
England - League 1,20126,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
England - League 1,20126,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
England - League 1,20126,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
England - League 1,20126,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
England - League 1,20126,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
England - League 1,20126,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
England - League 1,20126,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
England - League 1,20126,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
England - League 1,20126,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
England - League 1,20126,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
England - League 1,20126,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
England - League 1,20126,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
England - League 1,20126,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
England - League 1,20126,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
England - League 1,20126,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
England - League 1,20126,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
England - League 1,20126,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
England - League 1,20126,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
England - League 1,20126,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
England - League 1,20126,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
England - League 1,20126,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
England - League 1,20126,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy - Serie B,20117,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Italy - Serie B,20117,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Italy - Serie B,20117,10002,Total Goals,Total,true,0.95,0.05,0,,
Italy - serie B,20117,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Italy - Serie B,20117,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Italy - Serie B,20117,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Italy - Serie B,20117,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Italy - Serie B,20117,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Italy - Serie B,20117,10017,Team Total,Total,true,0.95,0.05,0,,
Italy - Serie B,20117,10018,Team Total,Total,true,0.95,0.05,0,,
Italy - Serie B,20117,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Italy - Serie B,20117,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Italy - Serie B,20117,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Italy - Serie B,20117,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Italy - Serie B,20117,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Italy - Serie B,20117,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Italy - Serie B,20117,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Italy - Serie B,20117,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Italy - Serie B,20117,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Italy - Serie B,20117,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Italy - Serie B,20117,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Italy - Serie B,20117,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Italy - Serie B,20117,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Italy - Serie B,20117,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Italy - Serie B,20117,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Italy - Serie B,20117,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Italy - Serie B,20117,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy - Serie B,20117,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy - Serie B,20117,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Italy - Serie B,20117,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Italy - Serie B,20117,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy - Serie B,20117,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy - Serie B,20117,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy - Serie B,20117,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy Super Cup,20129,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Italy Super Cup,20129,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Italy Super Cup,20129,10002,Total Goals,Total,true,0.95,0.05,0,,
Italy super Cup,20129,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Italy Super Cup,20129,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Italy Super Cup,20129,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Italy Super Cup,20129,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Italy Super Cup,20129,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Italy Super Cup,20129,10017,Team Total,Total,true,0.95,0.05,0,,
Italy Super Cup,20129,10018,Team Total,Total,true,0.95,0.05,0,,
Italy Super Cup,20129,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Italy Super Cup,20129,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Italy Super Cup,20129,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Italy Super Cup,20129,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Italy Super Cup,20129,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Italy Super Cup,20129,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Italy Super Cup,20129,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Italy Super Cup,20129,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Italy Super Cup,20129,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Italy Super Cup,20129,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Italy Super Cup,20129,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Italy Super Cup,20129,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Italy Super Cup,20129,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Italy Super Cup,20129,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Italy Super Cup,20129,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Italy Super Cup,20129,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Italy Super Cup,20129,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy Super Cup,20129,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy Super Cup,20129,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Italy Super Cup,20129,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Italy Super Cup,20129,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy Super Cup,20129,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy Super Cup,20129,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Italy Super Cup,20129,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
France - Super Cup,20130,0,Moneyline,Moneyline,true,0.95,0.05,0,,
France - Super Cup,20130,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
France - Super Cup,20130,10002,Total Goals,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
France - Super Cup,20130,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
France - Super Cup,20130,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
France - Super Cup,20130,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
France - Super Cup,20130,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
France - Super Cup,20130,10017,Team Total,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10018,Team Total,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
France - Super Cup,20130,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
France - Super Cup,20130,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
France - Super Cup,20130,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
France - Super Cup,20130,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
France - Super Cup,20130,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
France - Super Cup,20130,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
France - Super Cup,20130,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
France - Super Cup,20130,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
France - Super Cup,20130,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
France - Super Cup,20130,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
France - Super Cup,20130,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
France - Super Cup,20130,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
France - Super Cup,20130,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
France - Super Cup,20130,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
France - Super Cup,20130,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
France - Super Cup,20130,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
France - Super Cup,20130,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
France - Super Cup,20130,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Spain - Supercopa,20131,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Spain - Supercopa,20131,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Spain - Supercopa,20131,10002,Total Goals,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Spain - Supercopa,20131,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Spain - Supercopa,20131,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Spain - Supercopa,20131,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Spain - Supercopa,20131,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Spain - Supercopa,20131,10017,Team Total,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10018,Team Total,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Spain - Supercopa,20131,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Spain - Supercopa,20131,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Spain - Supercopa,20131,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Spain - Supercopa,20131,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Spain - Supercopa,20131,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Spain - Supercopa,20131,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Spain - Supercopa,20131,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Spain - Supercopa,20131,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Spain - Supercopa,20131,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Spain - Supercopa,20131,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Spain - Supercopa,20131,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Spain - Supercopa,20131,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Spain - Supercopa,20131,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Spain - Supercopa,20131,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Spain - Supercopa,20131,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Spain - Supercopa,20131,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Spain - Supercopa,20131,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Spain - Supercopa,20131,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Germany- Super Cup,20132,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Germany- Super Cup,20132,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Germany- Super Cup,20132,10002,Total Goals,Total,true,0.95,0.05,0,,
Germany- Super Cup,20132,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Germany- Super Cup,20132,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Germany- Super Cup,20132,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Germany- Super Cup,20132,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Germany- Super Cup,20132,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Germany- Super Cup,20132,10017,Team Total,Total,true,0.95,0.05,0,,
Germany- Super Cup,20132,10018,Team Total,Total,true,0.95,0.05,0,,
Germany- Super Cup,20132,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Germany- Super Cup,20132,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Germany- Super Cup,20132,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Germany- Super Cup,20132,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Germany- Super Cup,20132,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Germany- Super Cup,20132,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Germany- Super Cup,20132,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Germany- Super Cup,20132,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Germany- Super Cup,20132,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Germany- Super Cup,20132,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Germany- Super Cup,20132,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Germany- Super Cup,20132,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
